lng,lat
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
